dataflow,IMF.RES:WEO(9.0.0),R,G110,PCPIPCH,A,2031,2.052755,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPGDP,A,2026,86828453076000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPGDP,A,2027,90240093406000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPGDP,A,2028,93320308291000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPGDP,A,2029,96508795325000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPGDP,A,2030,99790297808000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPGDP,A,2031,103126221196000,9,,3,,,B1GQ,,,,,,,,,V,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPPC,A,2026,77843.065264,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPPC,A,2027,80762.892956,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPPC,A,2028,83374.310781,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPPC,A,2029,86066.494704,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPPC,A,2030,88828.442753,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPPC,A,2031,91639.498683,0,,3,,,B1GQ,,,,,,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPSH,A,2026,38.978539,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPSH,A,2027,38.413788,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPSH,A,2028,37.86823,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPSH,A,2029,37.310224,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPSH,A,2030,36.763443,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,PPPSH,A,2031,36.217049,0,,3,,,B1GQ,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,TMG_RPCH,A,2026,2.748672,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,TMG_RPCH,A,2027,3.21099,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,TMG_RPCH,A,2028,2.183751,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,TMG_RPCH,A,2029,2.31907,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,TMG_RPCH,A,2030,2.280763,0,,3,,,,,,MG,,,,,,VL,,,,PT,,,OL,
